Pre-alert DateTime UTC,Post-alert DateTime UTC,Alert Duration (seconds),Detected Object Type,Object Location X (px),Object Location Y (px),Predicted Future Location X (px),Predicted Future Location Y (px),Hazard Time Since Start (seconds),Alert Type,Center Area Top-Left X (px),Center Area Top-Left Y (px),Center Area Bottom-Right X (px),Center Area Bottom-Right Y (px)
1714577103.7183316,1714577103.7183316,0.0,frisbee,719,544,719,544,9.756791830062866,Nearness,480,300,800,500
1714577103.787837,1714577103.787837,0.0,sports ball,706,558,693,571,9.826297283172607,Nearness,480,300,800,500
1714577103.86018,1714577103.86018,0.0,sports ball,706,558,706,558,9.898640155792236,Nearness,480,300,800,500
1714577103.9303777,1714577103.9303777,0.0,sports ball,706,558,706,558,9.968837976455688,Nearness,480,300,800,500
1714577103.9970005,1714577103.9970005,0.0,sports ball,692,571,678,584,10.035460710525513,Nearness,480,300,800,500
1714577104.0701048,1714577104.0701048,0.0,sports ball,692,571,692,571,10.108565092086792,Nearness,480,300,800,500
1714577104.1403568,1714577104.1403568,0.0,sports ball,692,571,692,571,10.1788170337677,Nearness,480,300,800,500
1714577104.2097168,1714577104.2097168,0.0,sports ball,692,571,692,571,10.24817705154419,Nearness,480,300,800,500
1714577104.2749171,1714577104.2749171,0.0,sports ball,692,571,692,571,10.313377380371094,Nearness,480,300,800,500
1714577107.7869465,1714577107.7869465,0.0,sports ball,426,650,399,622,13.825406789779663,Nearness,480,300,800,500
1714577107.787947,1714577107.787947,0.0,frisbee,426,651,399,625,13.826407194137573,Nearness,480,300,800,500
1714577107.8564484,1714577107.8564484,0.0,sports ball,426,650,426,650,13.894908666610718,Nearness,480,300,800,500
1714577107.8569536,1714577107.8569536,0.0,frisbee,426,651,426,651,13.895413875579834,Nearness,480,300,800,500
1714577107.9320753,1714577107.9320753,0.0,frisbee,412,638,398,625,13.970535516738892,Nearness,480,300,800,500
1714577108.009603,1714577108.009603,0.0,frisbee,412,638,412,638,14.048063278198242,Nearness,480,300,800,500
1714577108.0936692,1714577108.0936692,0.0,frisbee,412,638,412,638,14.132129430770874,Nearness,480,300,800,500
1714577108.179318,1714577108.179318,0.0,frisbee,412,638,412,638,14.217778205871582,Nearness,480,300,800,500
1714577108.259452,1714577108.259452,0.0,frisbee,412,638,412,638,14.297912359237671,Nearness,480,300,800,500
1714577108.3385205,1714577108.3385205,0.0,sports ball,399,624,372,598,14.376980781555176,Nearness,480,300,800,500
1714577108.4190123,1714577108.4190123,0.0,sports ball,399,624,399,624,14.457472562789917,Nearness,480,300,800,500
1714577109.1142864,1714577109.1142864,0.0,sports ball,332,558,291,518,15.152746677398682,Nearness,480,300,800,500
1714577109.197852,1714577109.197852,0.0,sports ball,332,558,332,558,15.2363121509552,Nearness,480,300,800,500
1714577109.2798166,1714577109.2798166,0.0,sports ball,319,545,306,532,15.31827688217163,Nearness,480,300,800,500
1714577109.3619936,1714577109.3619936,0.0,sports ball,319,545,319,545,15.400453805923462,Nearness,480,300,800,500
1714577113.1929052,1714577113.1929052,0.0,sports ball,52,251,52,224,19.231365442276,Nearness,480,300,800,500
1714577113.261206,1714577113.261206,0.0,sports ball,52,251,52,251,19.299666166305542,Nearness,480,300,800,500
1714579649.4047108,1714579649.4047108,0.0,sports ball,1040,225,974,292,4.641943454742432,Nearness,480,300,800,500
1714579649.477687,1714579649.477687,0.0,sports ball,1040,225,1040,225,4.714919567108154,Nearness,480,300,800,500
1714579649.5395136,1714579649.5395136,0.0,sports ball,1040,225,1040,225,4.7767462730407715,Nearness,480,300,800,500
1714579649.6063068,1714579649.6063068,0.0,sports ball,1025,238,1010,251,4.843539476394653,Nearness,480,300,800,500
1714579649.6734767,1714579649.6734767,0.0,sports ball,1025,238,1025,238,4.910709381103516,Nearness,480,300,800,500
1714579649.7440755,1714579649.7440755,0.0,sports ball,1025,238,1025,238,4.981308221817017,Nearness,480,300,800,500
1714579649.8070505,1714579649.8070505,0.0,sports ball,1025,238,1025,238,5.044283151626587,Nearness,480,300,800,500
1714579649.872115,1714579649.872115,0.0,sports ball,1025,238,1025,238,5.109347581863403,Nearness,480,300,800,500
1714579651.5473897,1714579651.5473897,0.0,frisbee,866,397,826,437,6.784622430801392,Nearness,480,300,800,500
1714579651.617377,1714579651.617377,0.0,frisbee,866,397,866,397,6.854609727859497,Nearness,480,300,800,500
1714579651.682256,1714579651.682256,0.0,frisbee,866,397,866,397,6.9194886684417725,Nearness,480,300,800,500
1714579651.7483308,1714579651.7483308,0.0,frisbee,866,397,866,397,6.985563516616821,Nearness,480,300,800,500
1714579651.8185678,1714579651.8185678,0.0,frisbee,840,424,814,451,7.055800437927246,center,480,300,800,500
1714579651.8876355,1714579651.8876355,0.0,frisbee,840,424,840,424,7.124868154525757,center,480,300,800,500
1714579651.95901,1714579651.95901,0.0,frisbee,840,424,840,424,7.196242570877075,center,480,300,800,500
1714579652.0244968,1714579652.0244968,0.0,sports ball,826,439,759,507,7.26172947883606,center,480,300,800,500
1714579652.0944,1714579652.0944,0.0,sports ball,826,439,826,439,7.331632614135742,center,480,300,800,500
1714579652.1641579,1714579652.1641579,0.0,sports ball,826,439,826,439,7.401390552520752,center,480,300,800,500
1714579652.2321362,1714579652.2321362,0.0,sports ball,826,439,826,439,7.469368934631348,center,480,300,800,500
1714579652.302285,1714579652.302285,0.0,sports ball,826,439,826,439,7.539517641067505,center,480,300,800,500
1714579652.3728251,1714579652.3728251,0.0,frisbee,800,464,760,504,7.610057830810547,center,480,300,800,500
1714579652.4431055,1714579652.4431055,0.0,frisbee,800,464,800,464,7.680338144302368,center,480,300,800,500
1714579652.5095646,1714579652.5095646,0.0,frisbee,800,464,800,464,7.746797323226929,center,480,300,800,500
1714579652.580644,1714579652.580644,0.0,frisbee,800,464,800,464,7.817876577377319,center,480,300,800,500
1714579652.6408243,1714579652.6408243,0.0,frisbee,773,491,746,518,7.87805700302124,center,480,300,800,500
1714579652.7087708,1714579652.7087708,0.0,frisbee,773,491,773,491,7.946003437042236,center,480,300,800,500
1714579652.7790427,1714579652.7790427,0.0,frisbee,773,491,773,491,8.016275405883789,center,480,300,800,500
1714579652.847924,1714579652.847924,0.0,sports ball,759,504,692,569,8.085156679153442,center,480,300,800,500
1714579652.9147213,1714579652.9147213,0.0,sports ball,759,504,759,504,8.151953935623169,center,480,300,800,500
1714579652.9842157,1714579652.9842157,0.0,sports ball,759,504,759,504,8.221448421478271,center,480,300,800,500
1714579653.0540736,1714579653.0540736,0.0,sports ball,759,504,759,504,8.291306257247925,center,480,300,800,500
1714579653.1205058,1714579653.1205058,0.0,sports ball,759,504,759,504,8.357738494873047,center,480,300,800,500
1714579653.1851356,1714579653.1851356,0.0,sports ball,732,531,705,558,8.422368288040161,center,480,300,800,500
1714579653.1861382,1714579653.1861382,0.0,frisbee,732,532,691,573,8.423370838165283,center,480,300,800,500
1714579653.249824,1714579653.249824,0.0,sports ball,732,531,732,531,8.487056732177734,center,480,300,800,500
1714579653.250827,1714579653.250827,0.0,frisbee,732,532,732,532,8.488059759140015,center,480,300,800,500
1714579653.319707,1714579653.319707,0.0,sports ball,719,545,706,559,8.556939601898193,Nearness,480,300,800,500
1714579653.320722,1714579653.320722,0.0,frisbee,719,544,706,556,8.557954788208008,Nearness,480,300,800,500
1714579653.3877475,1714579653.3877475,0.0,sports ball,719,545,719,545,8.624980211257935,Nearness,480,300,800,500
1714579653.388778,1714579653.388778,0.0,frisbee,719,544,719,544,8.626010656356812,Nearness,480,300,800,500
1714579653.4547148,1714579653.4547148,0.0,sports ball,706,558,693,571,8.69194746017456,Nearness,480,300,800,500
1714579653.5217316,1714579653.5217316,0.0,sports ball,706,558,706,558,8.75896430015564,Nearness,480,300,800,500
1714579653.5920315,1714579653.5920315,0.0,sports ball,706,558,706,558,8.829264163970947,Nearness,480,300,800,500
1714579653.6587102,1714579653.6587102,0.0,sports ball,692,571,678,584,8.89594292640686,Nearness,480,300,800,500
1714579653.7243304,1714579653.7243304,0.0,sports ball,692,571,692,571,8.961563110351562,Nearness,480,300,800,500
1714579653.791203,1714579653.791203,0.0,sports ball,692,571,692,571,9.028435707092285,Nearness,480,300,800,500
1714579653.8542771,1714579653.8542771,0.0,sports ball,692,571,692,571,9.091509819030762,Nearness,480,300,800,500
1714579653.9210641,1714579653.9210641,0.0,sports ball,692,571,692,571,9.158296823501587,Nearness,480,300,800,500
1714579656.8783772,1714579656.8783772,0.0,sports ball,426,650,399,622,12.115609884262085,Nearness,480,300,800,500
1714579656.8793805,1714579656.8793805,0.0,frisbee,426,651,399,625,12.116613149642944,Nearness,480,300,800,500
1714579656.9501398,1714579656.9501398,0.0,sports ball,426,650,426,650,12.18737244606018,Nearness,480,300,800,500
1714579656.9501398,1714579656.9501398,0.0,frisbee,426,651,426,651,12.18737244606018,Nearness,480,300,800,500
1714579657.00779,1714579657.00779,0.0,frisbee,412,638,398,625,12.245022773742676,Nearness,480,300,800,500
1714579657.0788705,1714579657.0788705,0.0,frisbee,412,638,412,638,12.316103219985962,Nearness,480,300,800,500
1714579657.1485589,1714579657.1485589,0.0,frisbee,412,638,412,638,12.385791540145874,Nearness,480,300,800,500
1714579657.2193398,1714579657.2193398,0.0,frisbee,412,638,412,638,12.456572532653809,Nearness,480,300,800,500
1714579657.282543,1714579657.282543,0.0,frisbee,412,638,412,638,12.519775629043579,Nearness,480,300,800,500
1714579657.346848,1714579657.346848,0.0,sports ball,399,624,372,598,12.584080696105957,Nearness,480,300,800,500
1714579657.4149363,1714579657.4149363,0.0,sports ball,399,624,399,624,12.652168989181519,Nearness,480,300,800,500
1714579658.0331025,1714579658.0331025,0.0,sports ball,332,558,291,518,13.27033519744873,Nearness,480,300,800,500
1714579658.0983076,1714579658.0983076,0.0,sports ball,332,558,332,558,13.335540294647217,Nearness,480,300,800,500
1714579658.1698005,1714579658.1698005,0.0,sports ball,319,545,306,532,13.407033205032349,Nearness,480,300,800,500
1714579658.2363923,1714579658.2363923,0.0,sports ball,319,545,319,545,13.47362494468689,Nearness,480,300,800,500
1714579661.7568157,1714579661.7568157,0.0,sports ball,52,251,52,224,16.994048357009888,Nearness,480,300,800,500
1714579661.821502,1714579661.821502,0.0,sports ball,52,251,52,251,17.05873465538025,Nearness,480,300,800,500
1714579661.885343,1714579661.885343,0.0,sports ball,52,251,52,251,17.122575759887695,Nearness,480,300,800,500
1714579661.9510229,1714579661.9510229,0.0,sports ball,52,251,52,251,17.188255548477173,Nearness,480,300,800,500
1714579662.0167859,1714579662.0167859,0.0,sports ball,52,251,52,251,17.254018545150757,Nearness,480,300,800,500
1714579662.0803177,1714579662.0803177,0.0,sports ball,79,225,106,199,17.31755042076111,Nearness,480,300,800,500
1714579662.1448047,1714579662.1448047,0.0,sports ball,79,225,79,225,17.38203740119934,Nearness,480,300,800,500
1714579662.214262,1714579662.214262,0.0,sports ball,79,225,79,225,17.451494693756104,Nearness,480,300,800,500
1714579662.2793517,1714579662.2793517,0.0,sports ball,79,225,79,225,17.516584396362305,Nearness,480,300,800,500
1714579664.964131,1714579664.964131,0.0,frisbee,319,225,345,253,20.201363801956177,Nearness,480,300,800,500
1714579664.9655085,1714579664.9655085,0.0,sports ball,320,226,334,241,20.202741146087646,Nearness,480,300,800,500
1714579665.0355325,1714579665.0355325,0.0,frisbee,319,225,319,225,20.272765159606934,Nearness,480,300,800,500
1714579665.0365267,1714579665.0365267,0.0,sports ball,320,226,320,226,20.273759365081787,Nearness,480,300,800,500
1714579665.1042922,1714579665.1042922,0.0,frisbee,319,225,319,225,20.341524839401245,Nearness,480,300,800,500
1714579665.1052957,1714579665.1052957,0.0,sports ball,320,226,320,226,20.342528343200684,Nearness,480,300,800,500
1714579665.16578,1714579665.16578,0.0,frisbee,319,225,319,225,20.40301275253296,Nearness,480,300,800,500
1714579665.1667798,1714579665.1667798,0.0,sports ball,320,226,320,226,20.404012441635132,Nearness,480,300,800,500
1714579665.2367766,1714579665.2367766,0.0,frisbee,319,225,319,225,20.4740092754364,Nearness,480,300,800,500
1714579665.2367766,1714579665.2367766,0.0,sports ball,320,226,320,226,20.4740092754364,Nearness,480,300,800,500
1714579665.3040557,1714579665.3040557,0.0,frisbee,346,252,373,279,20.541288375854492,Nearness,480,300,800,500
1714579665.3050606,1714579665.3050606,0.0,sports ball,346,251,372,276,20.542293310165405,Nearness,480,300,800,500
1714579665.3685389,1714579665.3685389,0.0,frisbee,346,252,346,252,20.60577154159546,Nearness,480,300,800,500
1714579665.369539,1714579665.369539,0.0,sports ball,346,251,346,251,20.60677170753479,Nearness,480,300,800,500
1714579666.1071901,1714579666.1071901,0.0,frisbee,399,304,412,317,21.344422817230225,Nearness,480,300,800,500
1714579666.1764781,1714579666.1764781,0.0,frisbee,399,304,399,304,21.413710832595825,Nearness,480,300,800,500
1714579666.2469397,1714579666.2469397,0.0,frisbee,426,331,453,358,21.484172344207764,Nearness,480,300,800,500
1714579666.313806,1714579666.313806,0.0,frisbee,426,331,426,331,21.55103874206543,Nearness,480,300,800,500
1714579666.3775897,1714579666.3775897,0.0,sports ball,439,344,492,396,21.614822387695312,center,480,300,800,500
1714579666.4510775,1714579666.4510775,0.0,sports ball,439,344,439,344,21.688310146331787,center,480,300,800,500
1714579666.5183089,1714579666.5183089,0.0,sports ball,439,344,439,344,21.755541563034058,center,480,300,800,500
1714579666.5856433,1714579666.5856433,0.0,frisbee,453,357,480,383,21.8228759765625,center,480,300,800,500
1714579666.6546042,1714579666.6546042,0.0,frisbee,453,357,453,357,21.891836881637573,center,480,300,800,500
1714579666.7225964,1714579666.7225964,0.0,frisbee,453,357,453,357,21.959829092025757,center,480,300,800,500
1714579666.7885315,1714579666.7885315,0.0,frisbee,453,357,453,357,22.025764226913452,center,480,300,800,500
1714579666.8577845,1714579666.8577845,0.0,frisbee,453,357,453,357,22.095017194747925,center,480,300,800,500
1714579666.9240098,1714579666.9240098,0.0,sports ball,466,371,493,398,22.161242485046387,center,480,300,800,500
1714579666.9250097,1714579666.9250097,0.0,frisbee,466,371,479,385,22.16224241256714,center,480,300,800,500
1714579666.9970639,1714579666.9970639,0.0,sports ball,466,371,466,371,22.234296560287476,center,480,300,800,500
1714579666.9980686,1714579666.9980686,0.0,frisbee,466,371,466,371,22.23530125617981,center,480,300,800,500
1714579667.0622306,1714579667.0622306,0.0,frisbee,493,397,520,423,22.299463272094727,center,480,300,800,500
1714579667.1324706,1714579667.1324706,0.0,frisbee,493,397,493,397,22.36970329284668,center,480,300,800,500
1714579667.2022922,1714579667.2022922,0.0,sports ball,506,411,546,451,22.43952488899231,center,480,300,800,500
1714579667.2032926,1714579667.2032926,0.0,frisbee,507,412,521,427,22.44052529335022,center,480,300,800,500
1714579667.2728925,1714579667.2728925,0.0,sports ball,506,411,506,411,22.510125160217285,center,480,300,800,500
1714579667.2738898,1714579667.2738898,0.0,frisbee,507,412,507,412,22.511122465133667,center,480,300,800,500
1714579667.3433838,1714579667.3433838,0.0,sports ball,506,411,506,411,22.58061647415161,center,480,300,800,500
1714579667.3433838,1714579667.3433838,0.0,frisbee,507,412,507,412,22.58061647415161,center,480,300,800,500
1714579667.4135664,1714579667.4135664,0.0,frisbee,520,424,533,436,22.650799036026,center,480,300,800,500
1714579667.4840693,1714579667.4840693,0.0,frisbee,520,424,520,424,22.721302032470703,center,480,300,800,500
1714579667.5511265,1714579667.5511265,0.0,frisbee,520,424,520,424,22.78835916519165,center,480,300,800,500
1714579667.6165404,1714579667.6165404,0.0,frisbee,520,424,520,424,22.85377311706543,center,480,300,800,500
1714579667.686172,1714579667.686172,0.0,frisbee,520,424,520,424,22.923404693603516,center,480,300,800,500
1714579667.7512777,1714579667.7512777,0.0,sports ball,533,437,560,463,22.988510370254517,center,480,300,800,500
1714579667.7525153,1714579667.7525153,0.0,frisbee,533,437,546,450,22.989748001098633,center,480,300,800,500
1714579667.8236403,1714579667.8236403,0.0,sports ball,533,437,533,437,23.06087303161621,center,480,300,800,500
1714579667.8236403,1714579667.8236403,0.0,frisbee,533,437,533,437,23.06087303161621,center,480,300,800,500
1714579667.893194,1714579667.893194,0.0,frisbee,546,451,559,465,23.13042664527893,center,480,300,800,500
1714579667.9587703,1714579667.9587703,0.0,frisbee,546,451,546,451,23.196002960205078,center,480,300,800,500
1714579668.0278022,1714579668.0278022,0.0,sports ball,559,463,585,489,23.265034914016724,center,480,300,800,500
1714579668.0896337,1714579668.0896337,0.0,sports ball,559,463,559,463,23.326866388320923,center,480,300,800,500
1714579668.1552324,1714579668.1552324,0.0,sports ball,559,463,559,463,23.392465114593506,center,480,300,800,500
1714579668.222417,1714579668.222417,0.0,frisbee,586,491,626,531,23.459649801254272,center,480,300,800,500
